record_id,complaint,department,data_source
4169,"At the beside the school, rubbish is scattered. It is blocks the sidewalk. this needs attention Reference area 8405.",waste,SYNTHETIC TRAINING DATA
9759,"A complaint about wall is cracked near the sidewalk. It is people cannot pass safely, so please arrange a visit.",building,SYNTHETIC TRAINING DATA
3495,Garbage bags are piling up outside our building and it is blocks the sidewalk. kindly investigate.,waste,SYNTHETIC TRAINING DATA
7797,A complaint about an issue: park irrigation is damaged public garden. It is needs maintenance. we need assistance.,parks,SYNTHETIC TRAINING DATA
6105,"At the at the intersection, sewage is overflowing. It is wastewater is pooling. please send maintenance.",sewage,SYNTHETIC TRAINING DATA
4866,"We have water supply is weak near the building. It is needs inspection, so this needs attention.",water,SYNTHETIC TRAINING DATA
11129,"I want to report fire in a building on our street. It is area needs immediate attention, so please handle it soon.",public_safety,SYNTHETIC TRAINING DATA
7619,Please check an issue: park irrigation is damaged children's park. It is looks neglected. we need assistance.,parks,SYNTHETIC TRAINING DATA
1327,Our neighborhood has open manhole service road; it is causing congestion. please send maintenance.,roads,SYNTHETIC TRAINING DATA
4321,Please send a team for an issue: trash was not collected next to the mosque. It is attracts insects. this needs attention.,waste,SYNTHETIC TRAINING DATA
8286,"At the walking park, playground equipment is broken. It is has been damaged for days. please resolve it.",parks,SYNTHETIC TRAINING DATA
9232,Unauthorized structure blocks the walkway next door and it is debris reaches the road. please resolve it.,building,SYNTHETIC TRAINING DATA
5852,Residents noticed an issue: water meter area is leaking near the building. It is problem is continuous. we need assistance.,water,SYNTHETIC TRAINING DATA
3831,I want to report trash was not collected beside the school; it is needs collection. please handle it soon.,waste,SYNTHETIC TRAINING DATA
9955,Please send a team for an issue: construction debris is blocking access corner property. It is hazard is visible. we need assistance.,building,SYNTHETIC TRAINING DATA
6466,"At the at the intersection, sewer drain is blocked. It is needs urgent cleaning. please inspect the issue.",sewage,SYNTHETIC TRAINING DATA
9741,I want to report unauthorized structure blocks the walkway commercial street; it is hazard is visible. we need assistance.,building,SYNTHETIC TRAINING DATA
4407,Please check trash was not collected beside the school; it is attracts insects. please send maintenance.,waste,SYNTHETIC TRAINING DATA
2663,Street light is out intersection and it is has been dark for days. we need assistance Reference area 7997.,lighting,SYNTHETIC TRAINING DATA
737,"At the main road, uneven road. It is causing congestion. please arrange a visit.",roads,SYNTHETIC TRAINING DATA
1983,"At the walkway, lamp is flickering. It is pedestrians cannot see well. we need assistance.",lighting,SYNTHETIC TRAINING DATA
11142,Our neighborhood has an issue: fallen electrical cable outside the market. It is could cause injuries. please arrange a visit.,public_safety,SYNTHETIC TRAINING DATA
3916,Our neighborhood has an issue: trash was not collected outside our building. It is smells bad. please arrange a visit.,waste,SYNTHETIC TRAINING DATA
1833,"At the park entrance, several lights are off. It is visibility is poor. please inspect the issue.",lighting,SYNTHETIC TRAINING DATA
10775,"There is dangerous exposed wires near a public facility. It is residents are worried, so please inspect the issue.",public_safety,SYNTHETIC TRAINING DATA
8730,"Please send a team for park bench is broken community park. It is needs cleaning, so please inspect the issue.",parks,SYNTHETIC TRAINING DATA
5590,Please send a team for water pipe is leaking near the building; it is residents have no supply. please handle it soon.,water,SYNTHETIC TRAINING DATA
5287,I am reporting an issue: water meter area is leaking commercial area. It is needs inspection. please send maintenance.,water,SYNTHETIC TRAINING DATA
580,"At the main road, road crack. It is getting worse. we need assistance.",roads,SYNTHETIC TRAINING DATA
11619,I am reporting an issue: fallen electrical cable near a public facility. It is people may be in danger. please handle it soon.,public_safety,SYNTHETIC TRAINING DATA
10427,Wall is cracked commercial street and it is site needs inspection. please arrange a visit Reference area 9510.,building,SYNTHETIC TRAINING DATA
7415,"Our neighborhood has sewer cover is leaking near our homes. It is the drain is not working, so we need assistance.",sewage,SYNTHETIC TRAINING DATA
1110,"At the intersection, pothole. It is unsafe for drivers. please handle it soon.",roads,SYNTHETIC TRAINING DATA
3948,"I am reporting trash was not collected neighborhood corner. It is blocks the sidewalk, so we need assistance.",waste,SYNTHETIC TRAINING DATA
3685,"At the near the market, waste container is full. It is needs collection. please send maintenance.",waste,SYNTHETIC TRAINING DATA
8452,"At the children's park, grass is dying. It is has been damaged for days. we need assistance.",parks,SYNTHETIC TRAINING DATA
9532,"A complaint about building work appears unsafe near the sidewalk. It is site needs inspection, so please handle it soon.",building,SYNTHETIC TRAINING DATA
4526,There is an issue: no water is reaching homes residential street. It is pressure keeps dropping. please inspect the issue.,water,SYNTHETIC TRAINING DATA
5042,Please send a team for an issue: water pipe is leaking near the building. It is the street is wet. please inspect the issue.,water,SYNTHETIC TRAINING DATA
662,I want to report road crack service road; it is unsafe for drivers. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
10903,"Our neighborhood has gas leak near a public facility. It is could cause injuries, so please resolve it.",public_safety,SYNTHETIC TRAINING DATA
3202,"Please send a team for waste container is full beside the school. It is is spreading, so kindly investigate.",waste,SYNTHETIC TRAINING DATA
6878,"At the near the school, drain smells strongly. It is it is getting worse. kindly investigate.",sewage,SYNTHETIC TRAINING DATA
11123,"At the near my building, dangerous exposed wires. It is needs a safety response. please resolve it.",public_safety,SYNTHETIC TRAINING DATA
7898,Please send a team for grass is dying children's park; it is needs cleaning. kindly investigate.,parks,SYNTHETIC TRAINING DATA
6299,"At the residential street, drain smells strongly. It is pedestrians cannot pass. please resolve it.",sewage,SYNTHETIC TRAINING DATA
4847,Can the municipality inspect an issue: water pipe is leaking near the building. It is residents have no supply. please inspect the issue.,water,SYNTHETIC TRAINING DATA
7579,"At the children's park, play area is dirty. It is needs maintenance. please inspect the issue.",parks,SYNTHETIC TRAINING DATA
446,"At the service road, damaged asphalt. It is hard to avoid. kindly investigate.",roads,SYNTHETIC TRAINING DATA
2183,A complaint about an issue: several lights are off walkway. It is area is very dark. please handle it soon.,lighting,SYNTHETIC TRAINING DATA
7380,I am reporting an issue: sewage water is in the street near the school. It is bad odor is spreading. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
8792,"At the neighborhood park, tree branch is blocking the path. It is needs cleaning. please inspect the issue.",parks,SYNTHETIC TRAINING DATA
1431,A complaint about broken curb neighborhood road; it is getting worse. we need assistance.,roads,SYNTHETIC TRAINING DATA
6597,I want to report sewage water is in the street behind the shops; it is bad odor is spreading. please arrange a visit.,sewage,SYNTHETIC TRAINING DATA
32,There is an issue: damaged asphalt school entrance. It is blocking traffic. please arrange a visit.,roads,SYNTHETIC TRAINING DATA
9135,"At the near our house, construction debris is blocking access. It is site needs inspection. kindly investigate.",building,SYNTHETIC TRAINING DATA
8172,We have play area is dirty community park; it is children cannot use it safely. this needs attention.,parks,SYNTHETIC TRAINING DATA
2367,Street light is out residential street and it is pedestrians cannot see well. kindly investigate.,lighting,SYNTHETIC TRAINING DATA
11609,Fallen electrical cable near a public facility and it is residents are worried. this needs attention.,public_safety,SYNTHETIC TRAINING DATA
7417,We have an issue: sewer drain is blocked at the intersection. It is wastewater is pooling. we need assistance.,sewage,SYNTHETIC TRAINING DATA
8531,A complaint about tree branch is blocking the path community park; it is blocks the walkway. please handle it soon.,parks,SYNTHETIC TRAINING DATA
9192,Our neighborhood has building work appears unsafe commercial street; it is parts may fall. this needs attention.,building,SYNTHETIC TRAINING DATA
1704,"Residents noticed street lamp is damaged walkway. It is drivers struggle at night, so this needs attention.",lighting,SYNTHETIC TRAINING DATA
3885,"At the near the market, garbage bags are piling up. It is has been there for days. we need assistance.",waste,SYNTHETIC TRAINING DATA
1528,Please send a team for dark street walkway; it is needs repair. please resolve it.,lighting,SYNTHETIC TRAINING DATA
6112,"At the neighborhood entrance, drain smells strongly. It is pedestrians cannot pass. we need assistance.",sewage,SYNTHETIC TRAINING DATA
11968,Dangerous exposed wires at the intersection and it is could cause injuries. please arrange a visit.,public_safety,SYNTHETIC TRAINING DATA
8993,"At the children's park, grass is dying. It is needs cleaning. please send maintenance.",parks,SYNTHETIC TRAINING DATA
4094,"Please send a team for garbage bags are piling up next to the mosque. It is is spreading, so kindly investigate.",waste,SYNTHETIC TRAINING DATA
1277,Broken curb service road and it is unsafe for drivers. please arrange a visit Reference area 1914.,roads,SYNTHETIC TRAINING DATA
